29614873,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11233,744 MAC DONOUGH STREET,MAC DONOUGH STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,,,BROOKLYN,NA,N/A,16 BROOKLYN,BROOKLYN,1007422,BROOKLYN
29614929,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,2106 REGENT PLACE,REGENT PLACE,EAST 21 STREET,FLATBUSH AVENUE,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,995661,BROOKLYN
29614938,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,4117 BROADWAY,BROADWAY,WEST 173 STREET,WEST 174 STREET,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1001206,MANHATTAN
29614946,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10301,45 VICTORY BOULEVARD,VICTORY BOULEVARD,ST MARKS PLACE,MONTGOMERY AVENUE,,,STATEN ISLAND,NA,N/A,01 STATEN ISLAND,STATEN ISLAND,962825,STATEN ISLAND
29614966,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,590 EAST 187 STREET,EAST 187 STREET,HOFFMAN STREET,ARTHUR AVENUE,,,BRONX,NA,N/A,06 BRONX,BRONX,1015265,BRONX
29614967,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,533 WEST 158 STREET,WEST 158 STREET,AMSTERDAM AVENUE,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1000131,MANHATTAN
29614983,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10128,161 EAST 89 STREET,EAST 89 STREET,LEXINGTON AVENUE,3 AVENUE,,,NEW YORK,NA,N/A,08 MANHATTAN,MANHATTAN,997134,MANHATTAN
29615014,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,16 BROADWAY TERRACE,BROADWAY TERRACE,FAIRVIEW AVENUE,WEST 193 STREET,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003249,MANHATTAN
29615024,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10458,2490 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST 188 STREET,EAST FORDHAM ROAD,,,BRONX,NA,N/A,05 BRONX,BRONX,1013300,BRONX
29615026,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10457,2274 GRAND CONCOURSE,GRAND CONCOURSE,EAST 182 STREET,EAST 183 STREET,,,BRONX,NA,N/A,05 BRONX,BRONX,1011887,BRONX
29615382,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11368,105-03 53 AVENUE,53 AVENUE,103 STREET,106 STREET,,,Corona,NA,N/A,04 QUEENS,QUEENS,1024192,QUEENS
29615396,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10457,304 EAST 178 STREET,EAST 178 STREET,ANTHONY AVENUE,BX EYE EAR HOSPITAL BOUNDARY,,,BRONX,NA,N/A,05 BRONX,BRONX,1011207,BRONX
29615427,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10016,575 2 AVENUE,2 AVENUE,EAST 31 STREET,EAST 32 STREET,,,NEW YORK,NA,N/A,06 MANHATTAN,MANHATTAN,990634,MANHATTAN
29615434,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10460,922 BRONX PARK SOUTH,BRONX PARK SOUTH,DALY AVENUE,VYSE AVENUE,,,BRONX,NA,N/A,06 BRONX,BRONX,1017383,BRONX
29615493,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,105 BENNETT AVENUE,BENNETT AVENUE,WEST 186 STREET,WEST 187 STREET,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1002219,MANHATTAN
29615494,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10011,18 WEST 16 STREET,WEST 16 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,NEW YORK,NA,N/A,05 MANHATTAN,MANHATTAN,986047,MANHATTAN
29615505,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11216,654 ST MARKS AVENUE,ST MARKS AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,08 BROOKLYN,BROOKLYN,997608,BROOKLYN
29615510,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11220,880 47 STREET,47 STREET,8 AVENUE,9 AVENUE,,,BROOKLYN,NA,N/A,12 BROOKLYN,BROOKLYN,984145,BROOKLYN
29615520,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11223,9 MURDOCK COURT,MURDOCK COURT,WEST STREET,OCEAN PARKWAY,,,BROOKLYN,NA,N/A,13 BROOKLYN,BROOKLYN,992936,BROOKLYN
29615528,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,605 WEST 182 STREET,WEST 182 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1002628,MANHATTAN
29615555,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10022,249 EAST 53 STREET,EAST 53 STREET,3 AVENUE,2 AVENUE,,,NEW YORK,NA,N/A,06 MANHATTAN,MANHATTAN,993036,MANHATTAN
29614985,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,2714 WALLACE AVENUE,WALLACE AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,BRONX,NA,N/A,11 BRONX,BRONX,1021746,BRONX
29614997,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11209,9511 SHORE ROAD,SHORE ROAD,95 STREET,96 STREET,,,BROOKLYN,NA,N/A,10 BROOKLYN,BROOKLYN,973626,BROOKLYN
29615002,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230,1577 EAST 17 STREET,EAST 17 STREET,AVENUE O,AVENUE P,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,996223,BROOKLYN
29615003,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11235,2742 EAST 13 STREET,EAST 13 STREET,BELT PARKWAY,NASSAU COURT,,,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,996580,BROOKLYN
29615006,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,346 EAST 29 STREET,EAST 29 STREET,CLARENDON ROAD,AVENUE D,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,998231,BROOKLYN
29615009,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2682 CRESTON AVENUE,CRESTON AVENUE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,,,BRONX,NA,N/A,07 BRONX,BRONX,1013311,BRONX
29615013,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,363 EAST 21 STREET,EAST 21 STREET,REGENT PLACE,BEVERLY ROAD,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,995609,BROOKLYN
29615021,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10034,506 WEST 213 STREET,WEST 213 STREET,10 AVENUE,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1007366,MANHATTAN
29615022,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11216,802 PARK PLACE,PARK PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,08 BROOKLYN,BROOKLYN,997769,BROOKLYN
29615025,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10467,757 EAST 214 STREET,EAST 214 STREET,HOLLAND AVENUE,BARNES AVENUE,,,BRONX,NA,N/A,12 BRONX,BRONX,1022200,BRONX
29615216,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10468,2381 GRAND CONCOURSE,GRAND CONCOURSE,EAST 184 STREET,EAST 187 STREET,,,BRONX,NA,N/A,05 BRONX,BRONX,1012248,BRONX
29615239,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11212,9325 KINGS HIGHWAY,KINGS HIGHWAY,EAST 93 STREET,LENOX ROAD,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,1006209,BROOKLYN
29615248,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1686 CLAY AVENUE,CLAY AVENUE,EAST 173 STREET,EAST 174 STREET,,,BRONX,NA,N/A,04 BRONX,BRONX,1010564,BRONX
29615256,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10035,212 EAST 119 STREET,EAST 119 STREET,3 AVENUE,2 AVENUE,,,NEW YORK,NA,N/A,11 MANHATTAN,MANHATTAN,1001399,MANHATTAN
29615287,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11372,37-06 81 STREET,81 STREET,37 AVENUE,ROOSEVELT AVENUE,,,Jackson Heights,NA,N/A,03 QUEENS,QUEENS,1016060,QUEENS
29615379,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10457,1530 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST 172 STREET,EAST MT EDEN AVENUE,,,BRONX,NA,N/A,04 BRONX,BRONX,1008838,BRONX
29615404,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10460,1512 BEACH AVENUE,BEACH AVENUE,ARCHER STREET,MANSION STREET,,,BRONX,NA,N/A,09 BRONX,BRONX,1020971,BRONX
29615415,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10037,53 EAST 131 STREET,EAST 131 STREET,MADISON AVENUE,PARK AVENUE,,,NEW YORK,NA,N/A,11 MANHATTAN,MANHATTAN,1001583,MANHATTAN
29615416,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11225,45 HAWTHORNE STREET,HAWTHORNE STREET,FLATBUSH AVENUE,BEDFORD AVENUE,,,BROOKLYN,NA,N/A,09 BROOKLYN,BROOKLYN,995721,BROOKLYN
29614133,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10460,520 MORRIS PARK AVENUE,MORRIS PARK AVENUE,ADAMS STREET,VAN BUREN STREET,,,BRONX,NA,N/A,11 BRONX,BRONX,1019738,BRONX
29614135,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11216,802 PARK PLACE,PARK PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,08 BROOKLYN,BROOKLYN,997769,BROOKLYN
29614136,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11225,490 NEW YORK AVENUE,NEW YORK AVENUE,STERLING STREET,LEFFERTS AVENUE,,,BROOKLYN,NA,N/A,09 BROOKLYN,BROOKLYN,998678,BROOKLYN
29614140,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10474,741 HUNTS POINT AVENUE,HUNTS POINT AVENUE,FAILE STREET,COSTER STREET,,,BRONX,NA,N/A,02 BRONX,BRONX,1015518,BRONX
29614147,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11694,106-10 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH 105 STREET,BEND,,,Rockaway Park,NA,N/A,14 QUEENS,QUEENS,1032630,QUEENS
29614151,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10040,609 WEST 189 STREET,WEST 189 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003499,MANHATTAN
29614182,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11223,1907 EAST 7 STREET,EAST 7 STREET,AVENUE R,AVENUE S,,,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,993904,BROOKLYN
29614237,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10469,907 EAST 221 STREET,EAST 221 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,BRONX,NA,N/A,12 BRONX,BRONX,1024132,BRONX
29614274,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10463,3605 SEDGWICK AVENUE,SEDGWICK AVENUE,GILES PLACE,WEST 238 STREET,,,BRONX,NA,N/A,08 BRONX,BRONX,1012875,BRONX
29614281,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11691,31-07 HEALY AVENUE,HEALY AVENUE,WATERVIEW STREET,BAY 32 STREET,,,Far Rockaway,NA,N/A,14 QUEENS,QUEENS,1048763,QUEENS
29614289,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11211,296 SOUTH 3 STREET,SOUTH 3 STREET,RODNEY STREET,KEAP STREET,,,BROOKLYN,NA,N/A,01 BROOKLYN,BROOKLYN,996636,BROOKLYN
29614313,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,125 LENOX ROAD,LENOX ROAD,BEDFORD AVENUE,ROGERS AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,996711,BROOKLYN
29614350,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10469,1135 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,ESPLANADE,HERING AVENUE,,,BRONX,NA,N/A,11 BRONX,BRONX,1024511,BRONX
29614355,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,533 WEST 158 STREET,WEST 158 STREET,AMSTERDAM AVENUE,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1000131,MANHATTAN
29614361,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11360,16-66 BELL BOULEVARD,BELL BOULEVARD,16 AVENUE,18 AVENUE,,,Bayside,NA,N/A,07 QUEENS,QUEENS,1045610,QUEENS
29614366,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11249,78 SOUTH 6 STREET,SOUTH 6 STREET,WYTHE AVENUE,BERRY STREET,,,BROOKLYN,NA,N/A,01 BROOKLYN,BROOKLYN,993805,BROOKLYN
29614368,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10019,859 9 AVENUE,9 AVENUE,WEST 55 STREET,WEST 56 STREET,,,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,988041,MANHATTAN
29614370,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,3006 DECATUR AVENUE,DECATUR AVENUE,EAST 201 STREET,EAST MOSHOLU PARKWAY SOUTH,,,BRONX,NA,N/A,07 BRONX,BRONX,1016871,BRONX
29614371,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11102,32-05 NEWTOWN AVENUE,NEWTOWN AVENUE,32 STREET,30 AVENUE,,,Astoria,NA,N/A,01 QUEENS,QUEENS,1006357,QUEENS
29614375,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11354,144-63 37 AVENUE,37 AVENUE,BEND,147 STREET,,,Flushing,NA,N/A,07 QUEENS,QUEENS,1033479,QUEENS
29614378,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,108 ELLWOOD STREET,ELLWOOD STREET,WEST 196 STREET,BROADWAY,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003763,MANHATTAN
29614383,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11377,72-10 41 AVENUE,41 AVENUE,72 STREET,73 STREET,,,Woodside,NA,N/A,04 QUEENS,QUEENS,1013908,QUEENS
29614385,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11106,33-34 28 STREET,28 STREET,33 AVENUE,34 AVENUE,,,Astoria,NA,N/A,01 QUEENS,QUEENS,1003965,QUEENS
29614441,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,236 MT HOPE PLACE,MT HOPE PLACE,MONROE AVENUE,ANTHONY AVENUE,,,BRONX,NA,N/A,05 BRONX,BRONX,1010523,BRONX
29614444,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,185 ERASMUS STREET,ERASMUS STREET,LLOYD STREET,NOSTRAND AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,998197,BROOKLYN
29614451,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,120 EAST 19 STREET,EAST 19 STREET,ALBEMARLE ROAD,BEVERLY ROAD,,,BROOKLYN,NA,N/A,14 BROOKLYN,BROOKLYN,994919,BROOKLYN
29614458,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10031,24 ST NICHOLAS PLACE,ST NICHOLAS PLACE,WEST 151 STREET,WEST 152 STREET,,,NEW YORK,NA,N/A,09 MANHATTAN,MANHATTAN,1000336,MANHATTAN
29617041,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11210,2635 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE L,AVENUE M,,,BROOKLYN,NA,N/A,18 BROOKLYN,BROOKLYN,999333,BROOKLYN
29617073,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,1567 NOSTRAND AVENUE,NOSTRAND AVENUE,ALBEMARLE ROAD,TILDEN AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,998336,BROOKLYN
29616607,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10458,220 EAST 204 STREET,EAST 204 STREET,GRAND CONCOURSE,VALENTINE AVENUE,,,BRONX,NA,N/A,07 BRONX,BRONX,1015895,BRONX
29616610,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11226,2101 BEDFORD AVENUE,BEDFORD AVENUE,LENOX ROAD,CATON AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,996433,BROOKLYN
29616613,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10461,3130 BUHRE AVENUE,BUHRE AVENUE,PARKVIEW AVENUE,BRUCKNER BOULEVARD,,,BRONX,NA,N/A,10 BRONX,BRONX,1031647,BRONX
29616662,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11237,303 HARMAN STREET,HARMAN STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,BROOKLYN,NA,N/A,04 BROOKLYN,BROOKLYN,1006795,BROOKLYN
29616674,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10030,142 WEST 139 STREET,WEST 139 STREET,LENOX AVENUE,7 AVENUE,,,NEW YORK,NA,N/A,10 MANHATTAN,MANHATTAN,1000512,MANHATTAN
29616699,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10451,691 GERARD AVENUE,GERARD AVENUE,EAST 153 STREET,NYCTA SUBWAY,,,BRONX,NA,N/A,04 BRONX,BRONX,1004348,BRONX
29616705,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10463,213 WEST 238 STREET,WEST 238 STREET,PUTNAM AVENUE WEST,REVIEW PLACE,,,BRONX,NA,N/A,08 BRONX,BRONX,1012109,BRONX
29616706,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11213,621 CROWN STREET,CROWN STREET,ALBANY AVENUE,TROY AVENUE,,,BROOKLYN,NA,N/A,09 BROOKLYN,BROOKLYN,1001486,BROOKLYN
29616722,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10027,225 WEST 121 STREET,WEST 121 STREET,7 AVENUE,ST NICHOLAS AVENUE,,,NEW YORK,NA,N/A,10 MANHATTAN,MANHATTAN,997780,MANHATTAN
29616734,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10025,110 WEST 96 STREET,WEST 96 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,NEW YORK,NA,N/A,07 MANHATTAN,MANHATTAN,993066,MANHATTAN
29616740,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11210,1415 NEW YORK AVENUE,NEW YORK AVENUE,FOSTER AVENUE,FARRAGUT ROAD,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,999432,BROOKLYN
29616780,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10011,135 WEST 24 STREET,WEST 24 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,986071,MANHATTAN
29616786,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11224,2970 WEST 24 STREET,WEST 24 STREET,MERMAID AVENUE,SURF AVENUE,,,BROOKLYN,NA,N/A,13 BROOKLYN,BROOKLYN,986803,BROOKLYN
29616799,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11103,30-42 49 STREET,49 STREET,30 AVENUE,31 AVENUE,,,Astoria,NA,N/A,01 QUEENS,QUEENS,1009547,QUEENS
29616802,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10040,609 WEST 189 STREET,WEST 189 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003499,MANHATTAN
29617012,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10128,161 EAST 89 STREET,EAST 89 STREET,LEXINGTON AVENUE,3 AVENUE,,,NEW YORK,NA,N/A,08 MANHATTAN,MANHATTAN,997134,MANHATTAN
29616603,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11375,68-12 YELLOWSTONE BOULEVARD,YELLOWSTONE BOULEVARD,68 AVENUE,68 ROAD,,,Forest Hills,NA,N/A,06 QUEENS,QUEENS,1026289,QUEENS
29616609,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11221,1209 BUSHWICK AVENUE,BUSHWICK AVENUE,JEFFERSON AVENUE,HANCOCK STREET,,,BROOKLYN,NA,N/A,04 BROOKLYN,BROOKLYN,1007618,BROOKLYN
29616615,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10467,3535 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,EAST GUN HILL ROAD,EAST 212 STREET,,,BRONX,NA,N/A,07 BRONX,BRONX,1017693,BRONX
29616617,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10019,420 WEST 51 STREET,WEST 51 STREET,9 AVENUE,10 AVENUE,,,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,987205,MANHATTAN
29616626,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10128,1675 3 AVENUE,3 AVENUE,EAST 93 STREET,EAST 94 STREET,,,NEW YORK,NA,N/A,08 MANHATTAN,MANHATTAN,997991,MANHATTAN
29616633,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11236,1625 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,AVENUE J,AVENUE K,,,BROOKLYN,NA,N/A,18 BROOKLYN,BROOKLYN,1012529,BROOKLYN
29616650,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10472,1229 WARD AVENUE,WARD AVENUE,WESTCHESTER AVENUE,EAST 172 STREET,,,BRONX,NA,N/A,09 BRONX,BRONX,1018143,BRONX
29616707,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11236,1172 EAST 104 STREET,EAST 104 STREET,AVENUE K,AVENUE L,,,BROOKLYN,NA,N/A,18 BROOKLYN,BROOKLYN,1014621,BROOKLYN
29616720,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,125 LENOX ROAD,LENOX ROAD,BEDFORD AVENUE,ROGERS AVENUE,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,996711,BROOKLYN
